Date/Time,Q m^3s-1,Atm pressure Mb,TDG mB,CO2 corr ppm,Velocity m s-1,Depth m,Temp C,2 point Avg CO2,TotalDischarge m3 s,TurbineDischarge m3 s,TotalSpill m3 s,ForBayElev m,TailWaterElev m
6/2/2015 5:00,5667.593362,1011.916773,1157.238154,1100.016964,0.612973222,2.16408,17.4,1086.801233,4958.27168,0,1982.176,48.429672,23.814024
6/2/2015 6:00,5514.269216,1011.916773,1155.904931,992.473991,0.597550342,2.10312,17.4,1046.245478,4921.45984,0,1982.176,48.4632,23.72868
6/2/2015 7:00,5214.92666,1011.916773,1153.238483,1072.097154,0.566704582,2.07264,17.4,1032.285573,4881.81632,0,1985.00768,48.429672,23.695152
6/2/2015 8:00,5158.100506,1011.916773,1157.238154,955.2475771,0.56156352,2.04216,17.4,1013.672366,5235.77632,0,2084.11648,48.429672,23.780496
6/2/2015 9:00,5612.786195,1011.916773,1159.904602,1006.95093,0.610402538,2.10312,17.5,981.0992535,5306.56832,0,2098.27488,48.4632,23.74392
6/2/2015 10:00,5850.415117,1011.916773,1165.237496,908.7145598,0.636107542,2.10312,17.5,957.8327448,5227.28128,0,2098.27488,48.429672,23.74392
6/2/2015 11:00,5706.710189,1011.916773,1167.903944,956.2816442,0.620684662,2.07264,17.6,932.498102,5224.4496,0,2098.27488,48.429672,23.74392
6/2/2015 12:00,5635.810585,1011.916773,1166.57072,885.9650846,0.612973222,2.04216,17.6,921.1233644,5238.608,0,2098.27488,48.429672,23.74392
6/2/2015 13:00,5399.475741,1011.916773,1167.903944,866.3178106,0.587268218,2.07264,17.6,876.1414476,5264.09312,0,2098.27488,48.429672,23.746968
6/2/2015 14:00,5658.217669,1011.916773,1167.903944,933.532169,0.6155436,2.04216,17.6,899.9249898,5261.26144,0,2098.27488,48.429672,23.74392
6/2/2015 15:00,5681.845207,1011.916773,1167.903944,846.6705367,0.618113978,2.04216,17.7,890.1013529,5221.61792,0,2098.27488,48.429672,23.746968
6/2/2015 16:00,5655.759771,1011.916773,1167.903944,916.9870962,0.6155436,2.04216,17.7,881.8288164,5249.93472,0,2098.27488,48.429672,23.746968
6/2/2015 17:00,5421.344805,1011.916773,1165.237496,841.5002014,0.589838902,2.04216,17.7,879.2436488,5272.58816,0,2098.27488,48.429672,23.74392
6/2/2015 18:00,5469.188871,1011.916773,1163.904273,869.4200118,0.594979658,2.04216,17.6,855.4601066,5235.77632,0,2098.27488,48.429672,23.72868
6/2/2015 19:00,5465.629449,1011.916773,1163.904273,954.2135101,0.594979658,2.04216,17.6,911.8167609,5247.10304,0,2098.27488,48.429672,23.74392
6/2/2015 20:00,5891.301745,1013.249997,1163.904273,884.7255648,0.641248298,2.04216,17.6,919.4695374,5241.43968,0,2098.27488,48.429672,23.72868
6/2/2015 21:00,5414.874417,1013.249997,1165.237496,994.1924472,0.589838902,2.01168,17.6,939.459006,5210.2912,0,2098.27488,48.429672,23.695152
6/2/2015 22:00,5437.289996,1014.58322,1166.57072,930.9313749,0.59240928,2.01168,17.6,962.5619111,5213.12288,0,2095.4432,48.429672,23.661624
6/2/2015 23:00,5696.807804,1013.249997,1166.57072,1014.846576,0.620684662,1.9812,17.6,972.8889754,4508.03456,0,1815.10688,48.4632,23.43912
6/3/2015 0:00,4708.959246,1013.249997,1167.903944,935.3281802,0.51529488,1.85928,17.6,975.0873781,3972.84704,0,1585.7408,48.4632,23.323296
6/3/2015 1:00,4063.010563,1013.249997,1165.237496,930.1646481,0.4462653,1.79832,17.5,932.7464141,3950.1936,0,1588.57248,48.496728,23.292816
6/3/2015 2:00,4223.385591,1013.249997,1161.237825,936.3608867,0.4641342,1.76784,17.5,933.2627674,3987.00544,0,1588.57248,48.530256,23.262336
6/3/2015 3:00,4330.491056,1013.249997,1158.571378,946.6879511,0.4768977,1.70688,17.6,941.5244189,3953.02528,0,1591.40416,48.563784,23.198328
6/3/2015 4:00,4419.323689,1013.249997,1157.238154,1023.108227,0.4871085,1.6764,17.5,984.8980893,3955.85696,0,1594.23584,48.594264,23.176992
6/3/2015 5:00,4343.151497,1013.249997,1158.571378,952.8841897,0.4794504,1.61544,17.6,987.9962086,3981.34208,0,1605.56256,48.621696,23.176992
6/3/2015 6:00,4179.443581,1013.249997,1157.238154,1033.435292,0.4615815,1.64592,17.6,993.1597408,4253.18336,0,1713.1664,48.594264,23.262336
6/3/2015 7:00,4719.093829,1013.249997,1158.571378,983.8653828,0.520435942,1.6764,17.6,1008.650337,4306.98528,0,1713.1664,48.594264,23.231856
6/3/2015 8:00,4648.65862,1013.249997,1162.571049,1006.584924,0.512724502,1.70688,17.6,995.2251536,4479.71776,0,1795.28512,48.563784,23.292816
6/3/2015 9:00,4673.506612,1013.249997,1166.57072,981.7999699,0.51529488,1.70688,17.6,994.1924472,4544.8464,0,1809.44352,48.4632,23.323296
6/3/2015 10:00,5002.638442,1013.249997,1169.237167,860.9733167,0.551281702,1.73736,17.7,921.3866433,4822.35104,0,1917.04736,48.41748,23.390352
6/3/2015 11:00,5200.080162,1011.916773,1170.570391,925.2596326,0.571845338,1.73736,17.7,893.1164747,4825.18272,0,1914.21568,48.41748,23.387304
6/3/2015 12:00,5127.14458,1011.916773,1171.903615,835.2957991,0.564133898,1.76784,17.8,880.2777159,4796.86592,0,1914.21568,48.429672,23.390352
6/3/2015 13:00,4895.136543,1011.916773,1171.903615,889.0672858,0.5384292,1.76784,17.8,862.1815424,4794.03424,0,1917.04736,48.4632,23.387304
6/3/2015 14:00,5128.268757,1010.583549,1171.903615,863.3929561,0.564133898,1.76784,17.8,876.2301209,4799.6976,0,1919.87904,48.4632,23.426928
6/3/2015 15:00,4873.369419,1010.583549,1171.903615,798.1607869,0.535858822,1.73736,17.8,830.7768715,4842.1728,0,1919.87904,48.499776,23.43912
6/3/2015 16:00,5018.580801,1010.583549,1170.570391,870.6409749,0.551281702,1.76784,17.8,834.4008809,4842.1728,0,1922.71072,48.496728,23.43912
6/3/2015 17:00,5254.884497,1009.250326,1167.903944,794.1052338,0.5769864,1.76784,17.8,832.3731044,4813.856,0,1922.71072,48.530256,23.43912
6/3/2015 18:00,5113.861169,1009.250326,1165.237496,869.7915656,0.56156352,1.73736,17.8,831.9483997,4796.86592,0,1922.71072,48.530256,23.43912
6/3/2015 19:00,4904.801067,1010.583549,1163.904273,795.0544931,0.5384292,1.76784,17.7,832.4230294,4813.856,0,1925.5424,48.530256,23.475696
6/3/2015 20:00,5261.213301,1010.583549,1162.571049,900.6684813,0.5769864,1.79832,17.7,847.8614872,5326.39008,0,2137.9184,48.496728,23.600664
6/3/2015 21:00,5886.671948,1010.583549,1162.571049,938.9794378,0.643818982,1.85928,17.6,919.8239596,5371.69696,0,2135.08672,48.4632,23.661624
6/3/2015 22:00,5870.202897,1010.583549,1162.571049,874.7826999,0.641248298,1.92024,17.6,906.8810689,5385.85536,0,2132.25504,48.429672,23.631144
6/3/2015 23:00,6134.384483,1011.916773,1162.571049,961.4519795,0.66952368,1.92024,17.6,918.1173397,4323.97536,0,1752.80992,48.4632,23.390352
6/4/2015 0:00,4607.950389,1011.916773,1161.237825,912.850828,0.505013062,1.8288,17.6,937.1514037,4205.0448,0,1701.83968,48.4632,23.390352
6/4/2015 1:00,4561.040778,1011.916773,1158.571378,972.826717,0.499872,1.8288,17.6,942.8387725,4241.85664,0,1701.83968,48.4632,23.426928
6/4/2015 2:00,4634.440755,1011.916773,1157.238154,901.4760904,0.50758344,1.8288,17.6,937.1514037,4247.52,0,1704.67136,48.496728,23.426928
6/4/2015 3:00,4915.538797,1011.916773,1155.904931,983.1673876,0.5384292,1.8288,17.6,942.321739,4256.01504,0,1704.67136,48.499776,23.426928
6/4/2015 4:00,4748.67639,1011.916773,1155.904931,1007.984997,0.520435942,1.8288,17.6,995.5761922,4270.17344,0,1707.50304,48.530256,23.387304
6/4/2015 5:00,5004.481866,1013.249997,1157.238154,904.3469871,0.548711018,1.8288,17.6,956.165992,3757.63936,0,1512.11712,48.621696,23.262336
6/4/2015 6:00,4175.555684,1013.249997,1158.571378,1011.748457,0.4590288,1.79832,17.6,958.0477219,3780.2928,0,1503.62208,48.563784,23.292816
6/4/2015 7:00,4522.377019,1013.249997,1158.571378,902.2815742,0.4973193,1.79832,17.6,957.0150154,4207.87648,0,1710.33472,48.594264,23.356824
6/4/2015 8:00,4857.438387,1013.249997,1157.238154,964.2439605,0.533288138,1.8288,17.6,933.2627674,4301.32192,0,1713.1664,48.594264,23.390352
6/4/2015 9:00,4741.928496,1013.249997,1159.904602,855.8097845,0.520435942,1.8288,17.7,910.0268725,4338.13376,0,1713.1664,48.652176,23.356824
6/4/2015 10:00,4997.9152,1013.249997,1162.571049,902.2815742,0.548711018,1.8288,17.7,879.0456794,4482.54944,0,1783.9584,48.652176,23.426928
6/4/2015 11:00,4838.786111,1013.249997,1163.904273,935.3281802,0.53071776,1.85928,17.8,918.8048772,5034.72704,0,1999.16608,48.621696,23.539704
6/4/2015 12:00,5515.433037,1011.916773,1166.57072,830.1254638,0.602691098,1.95072,17.8,882.726822,5082.8656,0,2016.15616,48.618648,23.600664
6/4/2015 13:00,5320.698403,1011.916773,1169.237167,923.1914985,0.58084212,1.9812,17.8,876.6584812,5198.96448,0,2058.63136,48.594264,23.631144
6/4/2015 14:00,5376.63541,1011.916773,1170.570391,844.6024026,0.587268218,1.95072,17.9,883.8969505,5210.2912,0,2081.2848,48.563784,23.631144
6/4/2015 15:00,4910.77308,1010.583549,1170.570391,924.4834002,0.535858822,1.95072,17.8,884.5429014,5252.7664,0,2078.45312,48.563784,23.631144
6/4/2015 16:00,5072.909413,1010.583549,1170.570391,850.967781,0.55385208,1.92024,17.8,887.7255906,5249.93472,0,2078.45312,48.563784,23.631144
6/4/2015 17:00,5734.007584,1009.250326,1169.237167,897.7851404,0.625825418,1.92024,17.9,874.3764607,5264.09312,0,2078.45312,48.563784,23.661624
6/4/2015 18:00,5266.987097,1009.250326,1170.570391,951.6986918,0.574416022,1.92024,17.9,924.7419161,5312.23168,0,2098.27488,48.530256,23.72868
6/4/2015 19:00,5645.939505,1009.250326,1167.903944,861.4971731,0.6155436,1.9812,17.8,906.5979325,6025.81504,0,2381.44288,48.429672,23.908512
6/4/2015 20:00,6451.22399,1010.583549,1165.237496,902.7393438,0.70036944,2.07264,17.8,882.1182585,5966.34976,0,2384.27456,48.4632,23.905464
6/4/2015 21:00,6790.045828,1010.583549,1167.903944,846.826056,0.736356262,2.10312,17.8,874.7826999,5918.2112,0,2378.6112,48.4632,23.905464
6/4/2015 22:00,6391.934274,1011.916773,1169.237167,962.4860465,0.692658,2.1336,17.8,904.6560512,5054.5488,0,2041.64128,48.530256,23.695152
6/4/2015 23:00,5420.755816,1011.916773,1169.237167,891.1354199,0.589838902,2.01168,17.7,926.8107332,4978.09344,0,2024.6512,48.499776,23.631144
6/5/2015 0:00,5652.693061,1011.916773,1169.237167,901.4760904,0.6155436,2.01168,17.7,896.3057552,4355.12384,0,1741.4832,48.560736,23.475696
6/5/2015 1:00,4575.496504,1011.916773,1166.57072,900.4420234,0.499872,1.92024,17.7,900.9590569,4312.64864,0,1741.4832,48.530256,23.475696
6/5/2015 2:00,4850.959503,1013.249997,1165.237496,908.4778129,0.53071776,1.88976,17.7,904.4599181,4338.13376,0,1741.4832,48.530256,23.43912
6/5/2015 3:00,4522.351534,1013.249997,1166.57072,996.2578601,0.4947666,1.88976,17.7,952.3678365,4329.63872,0,1741.4832,48.530256,23.426928
6/5/2015 4:00,5125.621136,1013.249997,1165.237496,930.1646481,0.56156352,1.85928,17.8,963.2112541,4340.96544,0,1741.4832,48.530256,23.390352
6/5/2015 5:00,5074.260124,1013.249997,1166.57072,998.3232729,0.556422458,1.79832,17.8,964.2439605,4338.13376,0,1741.4832,48.530256,23.387304
6/5/2015 6:00,5168.589049,1013.249997,1169.237167,916.7394644,0.566704582,1.85928,17.8,957.5313687,4383.44064,0,1741.4832,48.530256,23.390352
6/5/2015 7:00,4955.425842,1013.249997,1171.903615,973.5383184,0.543570262,1.85928,17.8,945.1388914,4363.61888,0,1741.4832,48.560736,23.356824
6/5/2015 8:00,5069.265041,1014.58322,1174.570062,951.5583629,0.556422458,1.8288,17.9,962.5483407,4380.60896,0,1741.4832,48.530256,23.356824
6/5/2015 9:00,4668.086777,1013.249997,1175.903286,850.6462523,0.512724502,1.8288,17.9,901.1023076,4377.77728,0,1741.4832,48.563784,23.326344
6/5/2015 10:00,5087.110288,1013.249997,1177.236509,928.0992352,0.558993142,1.8288,18,889.3727438,4349.46048,0,1744.31488,48.563784,23.326344
6/5/2015 11:00,5087.110288,1013.249997,1178.569733,841.3518944,0.558993142,1.79832,18,884.7255648,4346.6288,0,1744.31488,48.563784,23.292816
6/5/2015 12:00,4542.598046,1011.916773,1178.569733,913.8848951,0.499872,1.73736,18,877.6183947,4372.11392,0,1744.31488,48.563784,23.262336
6/5/2015 13:00,4470.551612,1010.583549,1179.902957,874.7826999,0.4922139,1.73736,18.1,894.3337975,4315.48032,0,1744.31488,48.563784,23.262336
6/5/2015 14:00,4699.402326,1010.583549,1179.902957,852.0032123,0.517865258,1.70688,18.1,863.3929561,4349.46048,0,1744.31488,48.563784,23.262336
6/5/2015 15:00,4603.060077,1009.250326,1181.23618,945.4778974,0.50758344,1.64592,18.1,898.7405548,5080.03392,0,2027.48288,48.496728,23.426928
6/5/2015 16:00,4849.9939,1007.917102,1179.902957,832.603942,0.533288138,1.70688,18.2,889.0409197,5133.83584,0,2041.64128,48.530256,23.475696
6/5/2015 17:00,5461.99074,1007.917102,1179.902957,908.390388,0.60012072,1.70688,18.1,870.497165,5669.02336,0,2271.00736,48.499776,23.600664
6/5/2015 18:00,5595.470472,1006.583878,1181.23618,843.1369035,0.612973222,1.79832,18.1,875.7636458,5745.47872,0,2285.16576,48.496728,23.631144
6/5/2015 19:00,5743.148247,1006.583878,1182.569404,929.4191845,0.628396102,1.85928,18.1,886.278044,5923.87456,0,2387.10624,48.496728,23.74392
6/5/2015 20:00,6301.303524,1007.917102,1181.23618,884.5124666,0.687516938,1.92024,18,906.9658256,5912.54784,0,2387.10624,48.496728,23.780496
6/5/2015 21:00,6477.473663,1007.917102,1182.569404,877.2452732,0.705510502,1.9812,18,880.8788699,5960.6864,0,2387.10624,48.496728,23.844504
6/5/2015 22:00,6491.54145,1007.917102,1183.902628,965.4897651,0.705510502,2.01168,18,921.3675191,5431.16224,0,2191.72032,48.563784,23.695152
6/5/2015 23:00,5724.130684,1009.250326,1183.902628,923.705117,0.62325504,1.9812,18,944.5974411,5317.89504,0,2123.76,48.429672,23.72868
6/6/2015 0:00,5874.693942,1009.250326,1182.569404,1001.465047,0.63867792,2.01168,17.9,962.585082,4757.2224,0,1911.384,48.4632,23.570184
6/6/2015 1:00,4846.423152,1009.250326,1178.569733,931.9995096,0.528147382,1.92024,17.9,966.7322783,3941.69856,0,1571.5824,48.499776,23.43912
6/6/2015 2:00,3990.049496,1009.250326,1177.236509,1037.753014,0.4360545,1.88976,17.9,984.8762619,3950.1936,0,1568.75072,48.4632,23.43912
6/6/2015 3:00,3942.044025,1009.250326,1173.236838,1018.053832,0.4309491,1.85928,17.9,1027.903423,3941.69856,0,1571.5824,48.499776,23.43912
6/6/2015 4:00,4104.602279,1009.250326,1169.237167,950.6618927,0.448818,1.85928,17.9,984.3578624,3941.69856,0,1571.5824,48.496728,23.426928
6/6/2015 5:00,4705.878378,1010.583549,1170.570391,1029.061957,0.51529488,1.85928,17.9,989.861925,3961.52032,0,1571.5824,48.499776,23.356824
6/6/2015 6:00,4373.272077,1010.583549,1170.570391,946.2274566,0.4794504,1.8288,17.9,987.6447069,3950.1936,0,1571.5824,48.496728,23.323296
6/6/2015 7:00,4647.735493,1010.583549,1173.236838,992.8218632,0.510153818,1.79832,18,969.5246599,3958.68864,0,1571.5824,48.499776,23.292816
6/6/2015 8:00,4596.872857,1010.583549,1174.570062,896.5267563,0.505013062,1.76784,18,944.6743097,3921.8768,0,1571.5824,48.496728,23.262336
6/6/2015 9:00,4754.920244,1010.583549,1175.903286,963.829788,0.52300632,1.73736,18.1,930.1782722,3950.1936,0,1582.90912,48.499776,23.262336
6/6/2015 10:00,4190.031233,1009.250326,1179.902957,968.2874769,0.4615815,1.70688,18.1,966.0586324,4598.64832,0,1866.07712,48.4632,23.356824
6/6/2015 11:00,4921.204989,1009.250326,1179.902957,852.1659815,0.540999578,1.76784,18.2,910.2267292,4672.272,0,1877.40384,48.496728,23.387304
6/6/2015 12:00,4827.674598,1009.250326,1183.902628,968.2874769,0.53071776,1.76784,18.2,910.2267292,5020.56864,0,2035.97792,48.4632,23.43912
6/6/2015 13:00,5091.012343,1007.917102,1186.569075,857.5200338,0.558993142,1.76784,18.2,912.9037553,5031.89536,0,2035.97792,48.4632,23.475696
6/6/2015 14:00,5212.055337,1007.917102,1187.902299,919.8102634,0.571845338,1.79832,18.2,888.6651486,5071.53888,0,2035.97792,48.4632,23.475696
6/6/2015 15:00,5776.236428,1006.583878,1189.235523,835.8600847,0.633536858,1.76784,18.2,877.835174,5085.69728,0,2035.97792,48.496728,23.509224
6/6/2015 16:00,5572.00434,1006.583878,1187.902299,913.8260012,0.610402538,1.79832,18.3,874.8430429,5131.00416,0,2052.968,48.4632,23.539704
6/6/2015 17:00,5339.693313,1005.250655,1187.902299,822.4700762,0.58469784,1.79832,18.3,868.1480387,5612.38976,0,2259.68064,48.41748,23.695152
6/6/2015 18:00,5779.852484,1005.250655,1186.569075,907.8258656,0.63096648,1.85928,18.2,865.1479709,5654.86496,0,2259.68064,48.41748,23.72868
6/6/2015 19:00,6022.518964,1005.250655,1185.235852,949.462836,0.656671178,1.92024,18.2,928.6443508,5646.36992,0,2231.36384,48.41748,23.695152
6/6/2015 20:00,6353.256357,1006.583878,1186.569075,863.9278146,0.692658,1.85928,18.2,906.6953253,4672.272,0,1863.24544,48.380904,23.43912
6/6/2015 21:00,5172.544906,1006.583878,1183.902628,967.8823699,0.566704582,1.76784,18.2,915.9050923,4584.48992,0,1863.24544,48.41748,23.387304
6/6/2015 22:00,4837.20037,1006.583878,1179.902957,903.4305456,0.53071776,1.70688,18.2,935.6564578,3811.44128,0,1537.60224,48.496728,23.231856
6/6/2015 23:00,4216.442312,1006.583878,1177.236509,989.7128266,0.4641342,1.64592,18.2,946.5716861,3822.768,0,1534.77056,48.429672,23.19528
6/7/2015 0:00,4350.802696,1007.917102,1175.903286,1038.1617,0.4794504,1.61544,18.2,1013.937263,3828.43136,0,1534.77056,48.43272,23.19528
6/7/2015 1:00,4164.112866,1007.917102,1171.903615,940.5736733,0.4590288,1.61544,18.2,989.3676864,3805.77792,0,1534.77056,48.429672,23.19528
6/7/2015 2:00,4185.888485,1007.917102,1171.903615,1021.550972,0.4615815,1.61544,18.2,981.0623225,3845.42144,0,1534.77056,48.429672,23.198328
6/7/2015 3:00,4048.772876,1009.250326,1170.570391,968.2874769,0.4462653,1.64592,18.2,994.9192243,3865.2432,0,1534.77056,48.429672,23.19528
6/7/2015 4:00,4163.654133,1009.250326,1169.237167,1059.525795,0.4590288,1.64592,18.2,1013.906636,3865.2432,0,1534.77056,48.429672,23.19528
6/7/2015 5:00,4301.636236,1009.250326,1169.237167,989.0234582,0.474345,1.61544,18.2,1024.274626,3834.09472,0,1543.2656,48.429672,23.176992
6/7/2015 6:00,4183.586329,1010.583549,1169.237167,1049.770582,0.4615815,1.64592,18.2,1019.39702,4598.64832,0,1871.74048,48.4632,23.356824
6/7/2015 7:00,5272.517368,1010.583549,1170.570391,1072.55007,0.579556778,1.79832,18.2,1061.160326,4709.08384,0,1871.74048,48.4632,23.426928
6/7/2015 8:00,5583.854921,1010.583549,1175.903286,919.306244,0.612973222,1.79832,18.3,995.928157,4686.4304,0,1871.74048,48.4632,23.426928
6/7/2015 9:00,5046.399225,1010.583549,1178.569733,993.8572944,0.55385208,1.8288,18.3,956.5817692,4711.91552,0,1871.74048,48.4632,23.426928
6/7/2015 10:00,5144.021393,1010.583549,1179.902957,887.207875,0.564133898,1.8288,18.4,940.5325847,4643.9552,0,1871.74048,48.496728,23.426928
6/7/2015 11:00,5236.628656,1009.250326,1181.23618,962.0666825,0.574416022,1.79832,18.4,924.6372787,4663.77696,0,1871.74048,48.496728,23.426928
6/7/2015 12:00,4881.921092,1009.250326,1178.569733,852.1659815,0.535858822,1.79832,18.5,907.116332,4629.7968,0,1871.74048,48.496728,23.426928
6/7/2015 13:00,5280.029815,1007.917102,1181.23618,920.8484339,0.579556778,1.79832,18.5,886.5072077,4632.62848,0,1871.74048,48.496728,23.426928
6/7/2015 14:00,4835.611797,1007.917102,1181.23618,927.0774569,0.53071776,1.76784,18.6,923.9629454,4660.94528,0,1880.23552,48.496728,23.426928
6/7/2015 15:00,4857.970743,1006.583878,1181.23618,854.5719046,0.533288138,1.76784,18.6,890.8246807,5184.80608,0,2089.77984,48.429672,23.570184
6/7/2015 16:00,5482.933845,1006.583878,1181.23618,896.1537268,0.60012072,1.8288,18.6,875.3628157,5213.12288,0,2092.61152,48.429672,23.570184
6/7/2015 17:00,5600.969595,1006.583878,1182.569404,823.385538,0.612973222,1.79832,18.6,859.7696324,5213.12288,0,2092.61152,48.429672,23.570184
6/7/2015 18:00,5554.600835,1005.250655,1182.569404,911.9895626,0.60783216,1.79832,18.6,867.6875503,5218.78624,0,2092.61152,48.4632,23.570184
6/7/2015 19:00,5743.148247,1005.250655,1181.23618,848.4931827,0.628396102,1.79832,18.5,880.2413726,5196.1328,0,2092.61152,48.4632,23.600664
6/7/2015 20:00,5815.52882,1005.250655,1179.902957,957.7902301,0.636107542,1.79832,18.5,903.1417064,5227.28128,0,2092.61152,48.4632,23.600664
6/7/2015 21:00,6100.857392,1006.583878,1178.569733,982.4360077,0.666953302,1.8288,18.4,970.1131189,5215.95456,0,2092.61152,48.4632,23.570184
6/7/2015 22:00,5580.527697,1006.583878,1175.903286,917.9841834,0.610402538,1.8288,18.4,950.2100955,4643.9552,0,1868.9088,48.4632,23.426928
6/7/2015 23:00,4836.141322,1006.583878,1173.236838,1004.266464,0.53071776,1.73736,18.4,961.1253238,4267.34176,0,1735.81984,48.429672,23.323296
6/8/2015 0:00,4758.049251,1007.917102,1171.903615,941.6118438,0.52300632,1.70688,18.3,972.939154,4236.19328,0,1699.008,48.429672,23.326344
6/8/2015 1:00,4268.904847,1007.917102,1170.570391,1026.741824,0.4692396,1.70688,18.3,984.176834,4227.69824,0,1699.008,48.429672,23.292816
6/8/2015 2:00,4802.183815,1007.917102,1167.903944,960.2989126,0.528147382,1.6764,18.3,993.5203684,4230.52992,0,1696.17632,48.429672,23.292816
6/8/2015 3:00,4868.561226,1007.917102,1166.57072,1007.016585,0.535858822,1.64592,18.3,983.6577487,3964.352,0,1585.7408,48.4632,23.176992
6/8/2015 4:00,4459.264535,1007.917102,1167.903944,1012.207437,0.4922139,1.58496,18.3,1009.612011,3913.38176,0,1585.7408,48.429672,23.106888
6/8/2015 5:00,4452.881929,1007.917102,1166.57072,1021.550972,0.4922139,1.524,18.3,1016.879204,3927.54016,0,1582.90912,48.429672,23.106888
6/8/2015 6:00,4589.39439,1009.250326,1163.904273,1098.924159,0.50758344,1.55448,18.3,1060.237565,4374.9456,0,1764.13664,48.383952,23.198328
6/8/2015 7:00,4848.790436,1009.250326,1165.237496,995.2442526,0.535858822,1.58496,18.3,1047.084206,4677.93536,0,1866.07712,48.380904,23.262336
6/8/2015 8:00,4804.386862,1009.250326,1169.237167,1045.010608,0.53071776,1.61544,18.4,1020.12743,4703.42048,0,1871.74048,48.383952,23.231856
6/8/2015 9:00,5269.198639,1009.250326,1170.570391,952.7354909,0.582127462,1.64592,18.4,998.8730493,4689.26208,0,1871.74048,48.41748,23.231856
6/8/2015 10:00,5012.15855,1007.917102,1171.903615,1011.169267,0.55385208,1.61544,18.5,981.9523788,4669.44032,0,1871.74048,48.41748,23.231856
6/8/2015 11:00,5034.310783,1007.917102,1173.236838,1012.207437,0.556422458,1.61544,18.5,1011.688352,4672.272,0,1874.57216,48.41748,23.231856
6/8/2015 12:00,4988.896299,1006.583878,1174.570062,916.9446378,0.551281702,1.58496,18.6,964.5760376,4689.26208,0,1874.57216,48.429672,23.262336
6/8/2015 13:00,4802.801121,1005.250655,1173.236838,989.0179579,0.53071776,1.58496,18.6,952.9812979,5193.30112,0,2081.2848,48.380904,23.387304
6/8/2015 14:00,5095.381626,1005.250655,1171.903615,905.744017,0.56156352,1.64592,18.7,947.3809875,5484.96416,0,2194.552,48.380904,23.509224
6/8/2015 15:00,5951.330529,1003.917431,1175.903286,991.4481636,0.6541008,1.6764,18.7,948.5960903,5530.27104,0,2205.87872,48.347376,23.539704
6/8/2015 16:00,5606.043965,1003.917431,1175.903286,890.3444204,0.6155436,1.70688,18.7,940.896292,5567.08288,0,2203.04704,48.347376,23.570184
6/8/2015 17:00,5958.506006,1002.584207,1175.236674,944.8312767,0.6541008,1.76784,18.6,917.5878486,5484.96416,0,2203.04704,48.350424,23.539704
6/8/2015 18:00,5419.351303,1002.584207,1174.570062,985.5352911,0.594979658,1.73736,18.6,965.1832839,5487.79584,0,2200.21536,48.316896,23.539704
6/8/2015 19:00,5655.340682,1002.584207,1174.570062,914.5641891,0.620684662,1.76784,18.6,950.0497401,5436.8256,0,2197.38368,48.316896,23.539704
6/8/2015 20:00,5704.054073,1002.584207,1171.903615,1008.49653,0.625825418,1.76784,18.6,961.5303595,4726.07392,0,1928.37408,48.383952,23.323296
6/8/2015 21:00,5100.422016,1002.584207,1170.570391,964.6614376,0.56156352,1.6764,18.5,986.5789838,4768.54912,0,1919.87904,48.383952,23.323296
6/8/2015 22:00,5241.652056,1003.917431,1167.903944,1033.140429,0.5769864,1.70688,18.5,998.9009332,4332.4704,0,1766.96832,48.4632,23.262336
6/8/2015 23:00,4863.753033,1003.917431,1165.237496,974.7712575,0.535858822,1.6764,18.4,1003.955843,4326.80704,0,1766.96832,48.41748,23.262336
6/9/2015 0:00,4676.074946,1005.250655,1163.904273,1058.759883,0.51529488,1.6764,18.4,1016.76557,4794.03424,0,1928.37408,48.380904,23.426928
6/9/2015 1:00,5158.98399,1005.250655,1165.237496,1012.959216,0.566704582,1.76784,18.4,1035.85955,4853.49952,0,1925.5424,48.316896,23.426928
6/9/2015 2:00,5509.384568,1005.250655,1166.57072,1023.368459,0.605261782,1.76784,18.4,1018.163837,4760.05408,0,1922.71072,48.286416,23.43912
6/9/2015 3:00,5633.768944,1005.250655,1165.237496,1088.946687,0.618113978,1.79832,18.5,1056.157573,4635.46016,0,1854.7504,48.289464,23.390352
6/9/2015 4:00,4856.373675,1005.250655,1165.237496,1021.28661,0.533288138,1.76784,18.5,1055.116648,4621.30176,0,1854.7504,48.286416,23.43912
6/9/2015 5:00,5213.765671,1005.250655,1163.904273,1086.864838,0.571845338,1.79832,18.5,1054.075724,4649.61856,0,1854.7504,48.289464,23.43912
6/9/2015 6:00,5357.312026,1006.583878,1162.571049,1017.780556,0.587268218,1.8288,18.5,1052.322697,4731.73728,0,1854.7504,48.289464,23.506176
6/9/2015 7:00,4892.072665,1006.583878,1163.904273,1093.667382,0.535858822,1.88976,18.5,1055.723969,5204.62784,0,2078.45312,48.316896,23.631144
6/9/2015 8:00,5658.42155,1006.583878,1163.904273,1063.520561,0.618113978,1.9812,18.6,1078.593971,5249.93472,0,2086.94816,48.316896,23.661624
6/9/2015 9:00,5406.639891,1006.583878,1166.57072,953.3287322,0.589838902,1.9812,18.6,1008.424647,5247.10304,0,2086.94816,48.289464,23.695152
6/9/2015 10:00,5717.915147,1006.583878,1167.903944,1031.294649,0.62325504,2.01168,18.7,992.3116904,5238.608,0,2086.94816,48.316896,23.695152
